name,tags,x,y,z,bas_demand
Junction-455760,,"353584.199000000953674","395836.475999999791384","36.579033000000003","0.000000"
Junction-50713,,"354318.611920119437855","398114.599965655303095","25.949999999999999","0.048076"
Junction-26271,,"354508.121107491198927","397776.216278711392079","20.113333000000001","0.256457"
Junction-59125,,"355455.721106764685828","398369.135277678840794","31.159998000000002","0.037663"
Junction-55572,,"354347.547357600065880","398079.752715715789236","25.873999000000001","0.018705"
Junction-2774,,"356470.446105991024524","398904.372276734386105","36.490000000000002","0.000000"
Junction-44365,,"354985.651107173762284","396982.941280021972489","21.792500000000000","0.045037"
Junction-44229,,"354377.943107627739664","396974.367280064674560","20.526001000000001","0.000000"
Junction-15646,,"356067.142418818781152","398120.071340568014421","77.579999999999998","0.061210"
Junction-35960,,"353109.841108591528609","396316.607281229633372","21.520586000000002","0.143352"
Junction-14548,,"354957.122794646886177","398146.431153076002374","33.356247000000003","0.000000"
Junction-2088,,"356158.654856246314012","398232.198152877623215","72.497500000000002","0.051526"
Junction-50673,,"353718.055108090629801","397473.870279259106610","12.568600000000000","0.000000"
Junction-2102,,"356116.205106258392334","398698.615277098084334","46.109999999999999","0.025193"
Junction-50885,,"355121.752107000909746","398525.258277434331831","23.910000000000000","0.028073"
Junction-26088,,"353432.006108300527558","397464.466279285959899","11.790698000000001","0.175370"
Junction-36219,,"354765.694107339833863","396857.702280244673602","23.358335000000000","0.130998"
Junction-743,,"355059.161919564008713","398194.570277988095768","34.000000000000000","0.000000"
Junction-2775,,"356572.800105904578231","399028.870276520319749","21.817499999999999","0.028991"
Junction-1817,,"355939.439106398960575","398593.155277278856374","42.135002000000000","0.000000"
Junction-27704,,"356404.032106064492837","398257.171277825720608","86.439999999999998","0.035004"
Junction-14181,,"353458.141108291107230","397357.020279460935853","12.549733000000000","0.000000"
Junction-16458,,"356596.895105886389501","399184.945276258629747","16.446981000000001","0.032567"
Junction-475025,,"356657.862999998033047","397200.543000001460314","88.793334999999999","0.000000"
Junction-16451,,"356606.619105880847201","399123.922276357421651","17.219999999999999","0.000000"
Junction-36097,,"354234.557670177775435","398163.081028075481299","23.090000000000000","0.080643"
Junction-44228,,"354375.290107625070959","396973.913280061795376","20.697498000000000","0.000000"
Junction-26311,,"354645.888107433565892","396711.430280492932070","25.056664999999999","0.025889"
Junction-59066,,"355111.893107088049874","396779.713280360447243","24.780000000000001","0.039625"
Junction-51237,,"355933.373106409038883","398478.894277473038528","42.756664000000001","0.018357"
Junction-472782,,"355767.082999996782746","396497.067000001668930","26.570000000000000","0.626157"
Junction-2409,,"356323.288106142776087","397927.593278375396039","84.765000000000001","0.052918"
Junction-36245,,"354782.944607256620657","398471.751027532853186","27.323333999999999","0.000000"
Junction-44153,,"353475.301608289126307","397057.799029967049137","13.420533000000001","0.459299"
Junction-62421,,"354122.547405551595148","396349.766089261625893","29.334246000000000","0.000000"
Junction-14695,,"355119.913107086555101","396750.031280408962630","25.500000000000000","0.000000"
Junction-599,,"354590.098794899065979","398492.386090005631559","24.480001000000001","0.000000"
Junction-50738,,"354504.926107506500557","397480.050279213057365","21.207500000000000","0.000000"
Junction-26204,,"354295.157107686100062","396913.173280174436513","19.224997999999999","0.000000"
Junction-455746,,"356100.034000001847744","398554.231499999761581","49.270004000000000","0.000000"
Junction-26176,,"354226.718732675188221","398379.071277713810559","41.791668000000001","0.000000"
Junction-471252,,"354442.897068060527090","398503.412711494544055","22.056000000000001","0.000000"
Junction-44473,,"355337.848106921534054","396716.662280457094312","24.579999999999998","0.078902"
Junction-27490,,"356202.467106180381961","399065.850276476820000","33.530000000000001","0.102956"
Junction-14192,,"353512.743108245951589","397427.732279347372241","12.314982000000001","0.000000"
Junction-50825,,"354994.826107173459604","396758.480280400603078","26.190000000000001","0.000000"
Junction-14175,,"353482.278108281316236","397053.802279969560914","13.367523000000000","0.000000"
Junction-26224,,"354398.240920052572619","398302.471277833217755","42.746662000000001","0.000000"
Junction-14339,,"354350.133107597706839","398062.763278238940984","25.255827000000000","0.000000"
Junction-2116,,"356227.116106161789503","398986.519276606151834","37.526670000000003","0.000000"
Junction-51589,,"356484.912106008501723","398215.989277888205834","89.836005999999998","0.132612"
Junction-36140,,"354481.390919986471999","398381.668777700222563","28.675000000000001","0.099918"
Junction-36314,,"355064.586482049315237","398427.097027596901171","33.969999999999999","0.039625"
Junction-1805,,"355948.376106412208173","398114.603278083086479","69.090000000000003","0.000000"
Junction-15026,,"355564.955294194805901","398089.612778141512536","42.969999999999999","0.000000"
Junction-15652,,"355968.929981381865218","398443.698090028658044","57.229999999999997","0.000000"
Junction-29456,,"357877.452105046191718","396604.393280534422956","50.123333000000002","0.000000"
Junction-588,,"354577.221357419621199","398188.588403018366080","39.434998000000000","0.000000"
Junction-55943,,"356051.062106310972013","398618.392277232371271","47.780000000000001","0.051051"
Junction-27055,,"355790.624919025285635","398122.419715576979797","53.493755000000000","0.000000"
Junction-15035,,"355563.846106687095016","398319.581277759454679","43.515000000000001","0.056621"
Junction-15886,,"356228.128106163232587","398985.751276606926695","37.666668000000001","0.000000"
Junction-625,,"354871.873107279476244","396562.348280735372100","28.423749999999998","0.105330"
Junction-14282,,"354068.440857793379109","398386.566277707926929","23.354288000000000","0.000000"
Junction-561,,"354636.775107439782005","396776.747280388837680","24.640000000000001","0.233004"
Junction-2094,,"356205.343793712789193","398208.873652910755482","75.103330000000000","0.000000"
Junction-36201,,"354732.271107303677127","398232.339277940802276","39.114998000000000","0.000000"
Junction-474380,,"356481.538999997079372","399988.929000001400709","20.973333000000000","0.000000"
Junction-55758,,"355450.249106768751517","398297.945277794613503","36.863340000000001","0.000000"
Junction-14271,,"354213.797107739257626","397082.048279892012943","17.304998000000001","0.000000"
Junction-388,,"354208.719107760407496","396655.505280605284497","20.647500000000001","0.020572"
Junction-476,,"354309.424732617510017","398310.865090324659832","42.485824999999998","0.000000"
Junction-44217,,"354125.900420237448998","398576.086152386211324","27.949998999999998","0.000000"
Junction-59024,,"354573.951107450877316","397548.955279095680453","22.141999999999999","0.065261"
Junction-27477,,"356258.671668677940033","398171.260777970077470","78.599999999999994","0.000000"
Junction-45248,,"356313.753106151823886","397798.944278597540688","90.333200000000005","0.089189"
Junction-61169,,"353977.464699412637856","397454.790528085664846","11.830000000000000","0.169230"
Junction-593,,"354586.642169906990603","398386.015590187569614","27.359999999999999","0.004399"
Junction-404,,"354101.692107783863321","398023.202403319126461","14.080000000000000","0.059944"
Junction-476206,,"355661.053999997675419","397092.736999999731779","30.629999999999999","0.033796"
Junction-14184,,"353513.500108251930214","397254.546279629459605","13.706080000000000","0.068743"
Junction-26349,,"354620.738544886466116","398358.349902731308248","31.125000000000000","0.068775"
Junction-428,,"354125.536795240361243","398575.804027387406677","28.012499999999999","0.000000"
Junction-26079,,"353466.237108337052632","396220.905281371495221","30.100142999999999","0.000000"
Junction-4905,,"357865.779105052351952","396646.360280461551156","49.809998000000000","0.000000"
Junction-26386,,"354881.393107246898580","397052.539279916207306","21.760000000000002","0.049089"
Junction-27239,,"356088.743106313922908","397953.644215850392357","76.524994000000007","0.031871"
Junction-59216,,"356093.104106302547734","398177.549277968297247","74.942499999999995","0.027155"
Junction-642,,"354869.438107251422480","397184.864279688801616","20.180000000000000","0.030162"
Junction-14187,,"353414.483108316373546","397527.966279183223378","11.104343000000000","0.000000"
Junction-465910,,"355628.118000000715256","396871.028000000864267","24.787497999999999","0.000000"
Junction-14204,,"353580.255108232959174","396637.259280665253755","21.914694000000001","0.000000"
Junction-51337,,"356152.242731271544471","397794.575591114116833","69.280010000000004","0.076022"
Junction-455955,,"352997.406776924151927","396656.082256491237786","14.146604000000000","0.000000"
Junction-14270,,"354191.418107756879181","397044.059279958019033","16.980000000000000","0.000000"
Junction-15255,,"355733.774106551427394","398437.665277548017912","38.325000000000003","0.042284"
Junction-59088,,"355403.327106861805078","397019.695279948296957","28.870000000000001","0.180064"
Junction-44691,,"355663.858106666128151","397148.803279715299141","37.460000000000001","0.000000"
Junction-59089,,"355284.686294395592995","398217.135590442689136","32.426665999999997","0.128592"
Junction-14360,,"354367.142357574542984","398302.537777839344926","42.756000000000000","0.120237"
Junction-55614,,"354803.672107311896980","396864.123280232481193","23.550001000000002","0.107197"
Junction-26199,,"354350.902107703615911","395690.812282219761983","35.420223000000000","0.279630"
Junction-36217,,"354849.937107290141284","396595.730280681804288","28.123999000000001","0.049215"
Junction-51349,,"356240.130606167658698","398803.522589413681999","39.079999999999998","0.863527"
Junction-44406,,"355272.260106971487403","396692.931280499731656","25.400002000000001","0.000000"
Junction-475794,,"356759.782999999821186","397383.171999998390675","89.909999999999997","0.000000"
Junction-2090,,"356163.058106245007366","398215.710277905978728","73.454999999999998","0.021490"
Junction-16685,,"356623.071105866751168","399162.842276291747112","18.363333000000001","0.000000"
Junction-50770,,"354743.100107343343552","397232.932279615721200","21.805000000000000","0.106058"
Junction-1153,,"355545.269481712370180","397946.330028382362798","34.119999999999997","0.000000"
Junction-44958,,"355948.695106388884597","398593.105277275608387","42.390000000000001","0.092543"
Junction-14246,,"354051.855982822249644","397961.038590921496507","12.109999999999999","0.075548"
Junction-1313,,"355628.670106703531928","396872.593280178902205","24.843332000000000","0.000000"
Junction-28107,,"356702.234105861163698","397834.015278520411812","91.319999999999993","0.153500"
Junction-26220,,"354374.005107586854137","397936.542278448119760","20.649999999999999","0.000000"
